"","SNF2_14","SNF2_15","SNF2_31","SNF2_33","SNF2_42","SNF2_44","WT_02","WT_18","WT_20","WT_39","WT_42","WT_45","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YMR056C",722.412800601264,876.973284819221,841.951960753011,708.621076957685,649.240552372852,804.212747939922,212.935272809919,183.952504061216,167.717341441105,162.967840985548,171.722359232972,181.573114741454,473.690071393014,2.08450514524206,0.102226558445171,20.3910331810698,1.736180920546e-54,4.36553047021732e-52
"YDR281C",14.1795900944463,8.42231245924822,11.0783152730659,8.55232334259274,14.5519434152536,13.6051028786829,160.725181880564,149.326150355575,220.601187841454,166.975246911422,121.982089662042,155.400413517461,87.1166548026507,-3.79301271899485,0.219676569388888,-17.2663508427254,4.24987253589589e-51,1.03044230879276e-48
"YIL169C",288.815861397406,454.804872799404,376.662719284242,258.402340994052,329.097797237273,262.276149939053,1848.85145526305,1967.20971990171,2816.44256257856,2761.10268292728,2340.16125409898,2771.85263900355,1372.97333795205,-2.88397885746763,0.159231492030611,-18.1118622999099,5.61378051298333e-51,1.31420537595323e-48
"YBR070C",568.676192208846,552.714255138165,538.406122271004,566.896861566148,598.86844055082,559.32089612363,210.88781826367,190.444945381024,178.294110721175,201.706098268998,191.855325487872,188.116290047452,378.848946335734,1.54127290368353,0.070792577143762,21.7716738939111,2.83067655760126e-49,6.40582104985166e-47
"YAR071W",11.1944132324576,24.2141483203386,23.2644620734385,14.661125730159,20.1488447288126,15.1167809763143,150.487909149318,153.65444456878,161.673473281066,200.370296293707,163.432314304483,211.835300531697,95.8377927658809,-3.31391339807717,0.192326342235552,-17.23067864525,8.91653543145419e-49,1.95272125948847e-46
"YKL109W",709.725798937812,559.030989482601,520.680817834099,658.528897379641,580.958356347431,651.533260079147,3123.39191030319,3037.38046411667,2029.22873473337,2737.05824737204,2636.23428725928,3094.10402282397,1694.82131555577,-2.17677400598721,0.116258356767428,-18.7235917185875,1.85901834897917e-47,3.94402361600612e-45
"YLL053C",32.8369454818757,35.7948279518049,38.7741034557308,43.983377190477,51.4914920847434,36.2802743431544,186.318363708679,182.870430507915,176.783143681165,201.706098268998,202.513954681642,198.7489499197,115.675163439657,-2.27377338716109,0.127325187257306,-17.8580015167472,2.05143248868424e-44,4.2203561108113e-42
"YGR087C",170.901375348853,211.610600538612,206.056664079026,141.724215391537,163.429518355925,166.284590739458,18.427090916243,18.3952504061216,25.6864396801693,12.0222177776224,22.5015505201825,21.2653197444946,98.192069458187,3.15877917162678,0.191264005894483,16.5152829297605,3.11897113441095e-44,6.22785147985763e-42
"YHL047C",763.458982453609,730.635605839783,724.521818858512,686.01850812369,694.015762881324,664.382523909014,2239.91527359665,3245.13858635051,2363.15245057558,2308.2658133035,2425.43028764914,2826.65173219129,1639.29894547772,-1.85464607497597,0.0976421958983968,-18.9943093547983,4.5799334152823e-44,8.8837622732433e-42
"YJL012C",1273.17793163818,1240.1855096243,1450.15146924433,1342.1038845483,1376.83772313553,1238.82020100896,3242.14427398564,3602.22285893993,3988.95298562629,3352.86295798136,3371.67970162945,3577.4810985546,2421.38504965974,-1.41623541354803,0.0667178740878201,-21.227226330441,3.2212795278046e-43,6.07479630951817e-41
