	SNF2_14	SNF2_15	SNF2_31	SNF2_33	SNF2_42	SNF2_44	WT_02	WT_18	WT_20	WT_39	WT_42	WT_45
YNL024C-A	617	567	614	813	444	630	384	356	359	384	402	581
YNL334C	31	14	7	26	13	18	10	4	6	3	4	13
YNL319W	6	3	0	10	2	8	5	4	1	0	5	7
YNL295W	553	374	353	677	366	527	352	317	215	267	298	446
tN(GUU)N2	0	0	1	0	0	0	0	0	0	0	0	0
YNL192W	4830	3200	2376	5966	3664	4589	3310	4271	2243	2943	2872	3640
YNL149C	197	273	189	361	176	258	189	203	174	162	184	250
YNL071W	6304	6286	5443	7074	5008	5698	3673	4219	3626	3935	4079	6376
YNL089C	19	8	3	30	14	19	12	13	5	9	8	9
YNL308C	1416	696	784	1997	778	1372	1572	1199	592	1136	1321	1826
YNL239W	2817	1998	1780	2990	1836	2577	1146	1369	1239	1068	1315	1633
YNL275W	456	299	314	555	277	459	297	323	188	222	262	419
YNR071C	155	114	141	162	73	155	75	72	56	68	63	108
YNL226W	6	0	2	5	3	6	1	1	0	1	1	2
YNL040W	224	157	141	300	146	226	305	279	221	233	275	363
YNL117W	96	76	63	105	49	84	41	55	62	43	53	57
YNL050C	375	166	202	556	211	406	305	207	129	181	193	281
YNL086W	120	189	157	146	96	177	105	89	92	90	83	117
YNL017C	7	7	3	3	4	6	4	1	1	3	1	5
YNR070W	316	254	236	352	237	304	247	287	207	215	241	397
YNR067C	514	567	403	710	419	509	1318	1223	722	1011	958	1729
YNL305C	1333	1885	1505	1574	1156	1577	667	722	873	726	764	965
YNL015W	511	657	382	550	457	579	365	416	585	408	398	468
YNL146C-A	51	21	28	56	35	70	29	25	12	7	14	16
YNL063W	333	289	227	432	229	413	290	228	180	190	195	339
YNL294C	2155	1524	1721	2588	1376	2038	1066	1198	947	878	1074	1451
YNR046W	556	713	772	724	487	640	638	527	473	663	506	1170
YNL167C	1245	803	819	1684	845	1396	871	943	602	698	731	1081
YNL280C	1632	1373	1251	1966	1253	1329	1214	1254	1001	1128	1200	1826
YNR002C	393	372	315	459	291	472	274	331	301	260	339	361
YNL036W	1251	964	1103	1283	654	1404	697	709	852	678	733	935
YNL075W	436	218	280	584	221	355	571	484	226	426	432	756
YNR058W	264	241	213	283	163	257	131	111	73	94	92	173
YNL054W	994	711	670	1217	658	804	598	597	396	534	518	926
YNR006W	1384	1125	1141	1984	1031	1650	912	834	672	694	824	1132
YNR042W	0	0	0	0	0	1	0	0	0	0	0	0
YNL261W	389	204	230	506	268	422	421	347	222	295	314	442
YNL188W	577	319	299	864	365	702	352	237	156	185	240	344
YNL146W	131	80	95	163	74	122	32	34	24	15	25	37
YNL228W	1	2	1	3	4	0	0	2	1	0	1	0
YNL211C	64	36	28	60	24	59	76	48	32	36	59	62
YNR021W	2381	1133	967	2919	1350	2118	1691	1635	932	1184	1482	1896
YNL201C	501	239	252	612	274	470	414	430	180	300	377	553
YNR033W	1033	735	855	1200	682	951	874	959	686	749	823	1299
YNR034W	746	373	468	921	348	810	527	427	334	283	394	583
YNL272C	950	595	610	1267	654	983	668	690	429	495	610	770
YNL245C	393	253	241	531	283	402	293	280	218	202	258	394
YNR074C	615	364	344	712	356	519	344	384	238	245	337	466
YNL123W	990	544	575	1225	582	918	1059	871	522	704	774	1331
YNR016C	9190	5290	5142	9900	4939	6489	5928	6936	4454	6284	5962	10087
YNL223W	729	503	472	844	440	676	345	384	268	293	326	432
YNR032C-A	303	247	210	402	194	271	240	174	172	187	177	235
YNL133C	181	64	55	217	111	201	96	73	49	61	85	97
YNL178W	21583	16665	14241	25683	14366	18200	19381	17964	12827	17856	17292	28487
YNL065W	327	204	235	418	204	251	372	240	165	223	192	414
YNR043W	1591	1969	1586	2097	1288	1481	1324	1213	1279	1374	1152	2077
YNL021W	661	344	320	715	379	543	527	444	272	403	422	615
YNL124W	418	429	404	573	341	428	453	350	228	416	338	735
YNL312W	964	857	739	1259	688	854	644	633	525	466	556	897
YNL143C	52	59	57	57	36	61	31	27	19	22	25	38
YNL251C	1206	878	1297	1667	878	1207	1459	1309	770	1114	1147	2586
snR40	15	5	12	14	5	19	17	3	8	7	9	20
YNL299W	199	80	93	224	90	180	193	119	61	111	117	250
snR19	460	148	207	279	86	293	127	171	231	93	85	152
YNR049C	524	505	501	634	416	608	389	385	298	333	347	483
YNL163C	1000	601	562	1225	643	805	857	783	425	712	644	1256
YNR073C	68	94	51	84	54	80	45	34	48	43	31	58
YNL127W	577	272	249	658	399	495	391	456	248	316	377	471
YNL118C	2272	1118	1130	2682	1434	2190	1374	1485	810	1055	1423	1685
tT(AGU)N2	0	0	0	0	0	1	0	0	0	0	0	0
YNL189W	1820	919	880	2060	1058	1538	1499	1403	873	1136	1241	1880
YNL290W	1282	1435	1409	1656	1063	1205	884	830	745	816	782	1509
YNR025C	52	35	35	59	22	63	38	35	15	11	20	31
YNL250W	672	336	320	812	462	571	341	319	201	237	310	349
YNL314W	329	271	243	409	213	351	200	169	137	171	165	256
YNL227C	145	47	44	168	56	133	123	105	44	93	99	111
YNL218W	425	299	342	543	282	376	253	239	187	205	221	416
YNL004W	1767	1413	1515	2494	1308	1748	1268	1224	1017	1103	1122	1923
YNR023W	441	273	330	573	309	508	347	304	202	217	278	375
YNL092W	214	205	148	227	182	255	90	122	113	81	120	100
YNL324W	0	0	1	0	1	0	0	0	0	0	1	0
YNL233W	864	416	423	977	583	746	375	389	269	280	349	478
YNL155W	1260	815	785	1606	892	1210	832	837	572	577	779	829
YNL020C	823	667	522	1034	628	879	713	660	458	571	547	888
YNL076W	1014	902	940	1326	704	1218	720	626	481	536	578	894
YNL200C	959	896	759	998	705	1067	475	486	561	354	492	573
YNL177C	1009	642	630	1274	702	1087	788	681	560	516	677	854
YNL077W	713	451	483	868	364	796	469	405	277	277	360	481
YNL293W	1085	638	643	1120	586	1007	615	679	503	452	684	764
YNL098C	3993	4179	4119	5013	3059	3958	3487	3888	3745	3498	4020	5353
YNR004W	168	98	110	206	101	219	131	106	71	103	99	129
YNL049C	868	547	498	1040	529	807	615	667	412	557	590	869
YNR019W	1742	1339	1215	2175	1404	1408	1178	1377	991	1176	1226	1864
YNL031C	9740	5320	4850	12969	5836	10790	6810	6199	4011	3954	6073	5759
YNL019C	25	28	19	20	23	23	16	13	10	13	11	16
YNL214W	184	128	113	257	123	219	131	127	78	90	119	140
YNL006W	785	776	690	880	559	705	531	547	458	574	441	853
YNR030W	704	564	539	842	565	635	589	584	430	507	489	816
YNL038W	460	261	232	560	294	556	381	275	165	194	267	381
YNL090W	104	66	60	131	59	77	63	62	34	55	55	70
YNL151C	1020	661	722	1505	658	912	988	750	439	743	758	1374
YNL254C	208	108	122	231	116	181	217	168	85	128	140	232
YNR008W	777	651	632	946	579	658	592	662	496	535	579	813
YNR038W	356	235	264	470	197	311	457	342	184	348	328	659
YNR003W-A	0	0	0	0	0	0	0	0	0	0	0	0
YNL307C	1887	900	910	2214	1007	1639	1217	1256	815	752	1033	1438
YNL131W	1365	850	836	1712	819	1339	1192	1123	733	860	1057	1264
YNL265C	280	266	251	370	217	266	210	202	135	170	193	247
YNL175C	505	326	410	802	319	407	697	601	352	511	612	1274
YNL042W	688	605	617	818	517	799	514	464	305	389	350	683
YNL022C	431	236	261	584	243	429	380	315	157	304	284	516
YNL056W	1025	854	876	1255	637	996	737	645	674	548	671	924
YNL011C	618	364	310	693	382	593	403	404	304	255	353	424
YNL329C	759	538	573	932	546	715	547	492	389	451	459	783
YNL074C	1490	1663	1484	1847	1303	1717	1007	1104	907	979	970	1481
YNL093W	101	94	63	106	81	120	38	39	69	39	33	38
YNR047W	663	415	415	780	413	607	414	420	316	356	369	514
YNL183C	867	505	551	923	472	821	560	539	406	406	509	720
YNL057W	1	2	4	2	0	4	1	0	3	1	4	2
YNL238W	1383	991	998	1704	866	1261	1195	1101	751	913	925	1687
YNL154C	2296	1865	1943	3116	1577	2281	2392	2330	1796	2018	2077	3386
YNL267W	1274	753	709	1434	843	1073	923	869	580	669	808	1153
tP(UGG)N2	1	0	0	1	0	0	1	1	0	0	1	1
YNL014W	287	164	188	264	138	249	130	116	100	90	101	166
NME1	117	14	10	28	18	35	14	45	32	6	23	23
YNL078W	977	874	934	1268	693	1217	732	713	553	481	592	832
YNL209W	12707	12393	11141	15938	9146	11152	11580	10817	9177	11737	9688	19548
YNL253W	443	273	259	590	308	467	324	290	209	230	259	384
YNL173C	3036	1465	1615	3727	1631	3007	1834	1854	1350	1336	1838	1992
YNL066W	2850	2514	2795	3623	2128	2738	2476	2413	1886	2238	2204	4186
YNL321W	1364	1081	1203	1697	1001	1343	916	967	734	783	816	1331
YNR054C	243	161	176	422	157	222	383	250	156	225	264	430
YNR072W	54	27	25	51	43	35	46	51	39	37	45	73
YNR076W	0	0	0	0	0	0	0	0	0	0	0	0
YNR031C	1726	1206	1152	2065	1158	1592	954	977	658	858	881	1327
YNL110C	555	264	263	902	302	463	812	574	275	586	583	968
YNL232W	781	712	711	1103	601	687	704	587	480	531	534	1079
YNL262W	721	422	397	838	523	610	538	525	329	441	533	627
YNL142W	417	382	408	498	257	353	245	175	163	154	158	317
YNL129W	252	180	153	351	188	252	130	143	101	116	146	153
YNR014W	967	1077	993	1006	810	1146	1092	922	710	958	828	1697
YNL005C	1134	547	494	1362	587	1061	801	740	426	509	635	823
YNL174W	0	0	0	1	0	0	0	1	1	3	0	0
YNL335W	18	16	9	7	12	12	3	6	5	10	11	10
YNL240C	750	532	540	774	453	609	524	455	348	419	451	874
YNL318C	4	3	3	5	0	8	4	3	0	0	0	1
YNL256W	811	356	482	1012	447	746	692	648	357	533	601	984
YNL012W	132	64	50	149	63	131	115	118	61	68	100	109
YNR029C	732	444	467	963	478	661	510	496	322	392	435	722
YNL130C-A	9	10	12	12	6	9	7	10	3	4	4	9
YNL107W	291	127	141	398	164	315	186	185	96	134	145	211
YNR065C	668	382	452	758	367	683	383	400	327	334	435	555
YNL332W	29	35	42	44	24	32	4	4	4	4	2	6
YNL023C	667	469	504	875	467	547	607	560	298	580	461	1121
YNR056C	141	181	123	204	134	221	248	210	130	159	186	327
YNL186W	673	413	372	859	426	634	1056	774	354	682	644	1350
YNL153C	1093	1252	1279	1578	808	1003	1059	865	753	1060	827	1526
YNL130C	842	733	607	1105	703	876	573	664	489	422	572	783
YNL088W	1421	523	534	1868	841	1120	728	853	403	645	888	999
YNL216W	676	541	568	858	536	699	855	613	385	616	500	1272
YNL276C	4	7	6	2	2	3	1	1	1	2	1	2
YNL108C	143	75	98	119	73	105	112	129	82	124	96	178
YNL252C	573	356	346	660	301	591	409	368	258	270	390	454
YNL181W	650	350	363	852	444	587	464	498	315	420	432	580
YNL197C	1133	918	993	1283	737	1097	1106	1013	729	874	943	1504
YNL064C	3595	2254	2460	5374	2500	3047	4620	4522	2586	3435	3760	6520
YNL202W	88	33	31	80	37	89	48	47	20	31	52	62
YNL283C	2088	2315	2440	2713	1742	2088	1037	1018	874	1043	981	1991
YNL147W	758	559	484	1006	553	899	528	418	358	360	443	544
YNL286W	383	251	268	504	293	393	314	256	175	204	266	361
YNL337W	1	0	0	1	0	0	0	0	0	0	0	0
YNL322C	2424	3694	3163	3223	2488	2713	1526	1748	1621	2003	1726	2925
YNL158W	303	335	314	442	274	356	323	279	233	285	248	418
YNL168C	631	598	520	614	470	554	459	521	488	370	450	695
YNL259C	472	250	195	549	261	437	215	198	114	126	176	199
YNR022C	437	330	268	510	269	459	450	370	304	342	337	407
YNR077C	0	0	0	0	0	0	0	0	0	0	0	0
YNL068C	848	585	765	1116	586	830	606	553	362	504	512	898
tI(AAU)N2	0	0	0	0	0	0	0	0	0	0	0	0
YNL037C	3660	4691	3859	4590	3453	3540	3636	3701	2616	2861	3251	4923
YNL085W	1430	663	598	1747	922	1116	1160	1291	633	922	1067	1398
YNL051W	389	195	196	533	219	424	341	291	194	182	290	315
YNL148C	895	662	673	1062	524	859	376	315	304	284	338	503
YNR075C-A	27	11	16	27	12	19	33	29	18	18	22	40
YNL255C	3653	3541	3310	4691	2552	3200	3692	3175	2739	3773	2952	6011
YNL070W	421	320	278	528	240	470	419	332	288	218	352	388
tD(GUC)N	3	1	2	2	1	0	6	6	2	3	3	6
tT(AGU)N1	1	1	0	1	0	2	1	5	1	0	0	1
YNL271C	2414	1035	1229	3160	1482	2274	1494	1619	864	1179	1405	1858
YNL198C	11	6	8	13	3	3	20	15	8	18	10	12
YNR018W	1342	1164	1086	1797	979	1319	1511	1147	944	1254	1126	2051
YNL327W	1759	1736	1930	2420	1386	2050	3616	3700	2488	2865	3076	5513
YNL236W	522	283	250	512	282	469	464	403	219	329	363	497
YNR001W-A	1	3	2	3	1	4	5	5	2	1	2	2
YNL053W	509	523	516	721	359	582	421	340	298	339	331	655
YNL281W	897	1061	878	1146	844	790	967	825	714	843	784	1352
YNL279W	268	230	278	345	228	337	104	92	79	84	91	156
YNL156C	1619	1055	899	1930	975	1674	837	918	659	658	827	954
YNL260C	237	85	83	288	117	221	157	149	75	98	137	142
YNL222W	225	213	230	245	166	238	152	136	121	124	138	233
YNL235C	13	14	11	23	11	16	13	4	5	6	12	7
YNR059W	641	403	351	704	450	667	393	425	359	347	373	475
YNR044W	379	454	424	515	355	444	351	391	278	426	328	701
YNL225C	593	259	273	744	330	642	308	217	126	158	234	248
YNL215W	1544	1074	999	2141	999	1372	792	762	642	705	812	1170
YNL326C	360	240	222	413	234	349	220	206	146	164	194	245
YNL100W	1162	946	874	1234	698	1138	692	568	532	501	548	727
YNR009W	333	308	342	486	246	471	220	182	154	204	207	286
YNR066C	55	15	20	36	19	38	53	58	31	70	63	68
YNL339W-A	0	0	0	0	0	0	0	0	0	0	0	0
snR66	21	15	9	22	8	20	23	8	10	9	15	22
YNL266W	20	10	5	23	13	17	20	14	5	6	10	11
YNL292W	530	276	302	790	299	447	621	508	273	424	461	783
YNL242W	924	623	668	1001	586	827	437	474	438	372	541	562
YNR057C	197	233	227	232	152	171	100	77	74	78	85	120
tG(UCC)N	0	0	0	0	0	0	0	0	0	0	0	0
YNL067W-B	0	0	0	0	0	0	0	0	0	0	0	0
YNL166C	829	425	530	1108	474	695	594	575	369	495	531	846
YNL111C	256	257	238	357	206	255	335	267	171	249	243	534
YNL069C	8857	7391	6346	11402	5991	8952	10109	7906	6511	7563	8013	11684
YNL277W-A	3	2	1	0	1	2	4	2	0	0	0	1
YNL128W	86	47	36	100	45	122	61	36	29	31	35	54
YNL300W	436	469	492	649	385	452	934	861	862	819	924	1505
YNL179C	86	45	57	95	47	90	72	71	48	57	65	87
YNR050C	1314	1287	1211	1622	1024	1144	1794	1906	1444	2008	1749	3149
snR49	123	90	58	133	63	151	169	94	100	67	117	95
YNL138W	3282	2472	2206	3626	2401	2896	1864	2247	1691	1761	2150	2676
YNR048W	262	284	245	355	223	298	254	202	137	157	150	321
YNL302C	10816	11986	10058	13546	7957	8845	10892	9602	8140	11132	9052	17630
YNL045W	1493	1053	865	1611	942	1395	1012	1119	837	773	972	1261
YNL125C	1148	912	907	1365	687	1200	601	550	438	478	516	818
YNL207W	634	308	321	832	386	508	574	478	254	408	473	799
YNR011C	580	352	371	676	352	582	439	418	213	309	312	571
YNL241C	6697	5473	4903	7374	4732	5771	3192	3817	3627	2646	3609	4575
YNL112W	3406	2352	3129	5095	2350	2821	6368	5140	2450	5571	4846	10544
YNL249C	274	204	188	335	177	242	189	164	116	144	169	266
YNL270C	91	75	83	141	71	140	61	47	24	33	38	54
YNL115C	1327	972	896	1488	945	1187	580	738	666	662	654	777
YNL073W	1199	967	1030	1404	766	1236	968	1053	778	930	897	1437
YNL082W	382	223	205	435	238	288	195	181	111	132	154	243
YNL097C-B	75	74	57	90	42	73	25	30	12	23	24	36
YNR034W-A	173	201	161	243	125	265	382	497	786	541	537	380
YNL296W	0	0	0	0	0	0	0	0	0	0	0	0
YNL138W-A	242	388	266	303	228	255	164	135	112	131	131	261
YNL196C	207	149	142	185	106	196	100	102	88	71	85	119
YNL109W	27	6	7	30	12	32	13	17	7	7	12	19
YNL101W	1015	505	538	1195	578	973	628	594	348	397	516	747
YNR012W	250	114	149	319	118	270	335	263	140	188	228	436
YNL114C	1	1	0	6	1	4	2	1	0	0	2	2
YNL237W	605	449	452	626	429	588	359	336	249	238	313	486
YNL084C	1638	849	851	1918	983	1566	979	967	655	577	998	1077
YNL289W	382	675	639	603	456	392	337	339	459	314	322	496
YNL171C	15	11	8	25	12	23	9	9	5	6	3	7
YNL208W	8731	12939	10301	10946	8379	8205	5479	6480	9023	7341	6446	9215
YNL010W	2547	1678	1518	2973	1598	2208	1873	1689	1273	1584	1636	2396
YNL134C	1059	815	831	1226	749	1054	1532	1760	1663	1413	1690	2180
YNR053C	237	126	135	350	106	200	681	529	196	609	397	1118
tP(AGG)N	1	2	1	1	0	0	0	0	0	0	0	0
YNL231C	1066	610	628	1429	633	991	1395	1196	684	972	1112	1839
YNL230C	255	238	218	388	198	278	225	218	139	180	177	332
YNL339W-B	0	0	0	0	0	0	0	0	0	0	0	0
YNL258C	933	510	422	1108	619	814	596	621	363	427	576	745
YNL328C	44	14	15	35	19	44	27	34	15	16	21	25
YNL081C	773	701	709	1032	565	901	639	588	505	463	552	782
YNR037C	447	640	527	544	364	543	410	368	459	394	359	517
YNR063W	58	36	35	55	34	60	68	56	28	47	49	70
YNL339C	0	0	0	0	0	0	0	0	0	0	0	0
YNR060W	676	497	418	722	419	671	471	419	198	302	349	610
YNL287W	3282	1846	1654	3708	2049	2757	2199	2316	1510	1627	2070	2758
YNL095C	271	217	200	322	229	286	320	276	226	246	229	421
YNL096C	2739	1934	1458	3647	1940	2306	2611	2751	1606	2532	2640	3860
YNL282W	156	135	134	220	121	134	135	113	84	112	97	247
YNL047C	589	399	379	746	383	580	310	326	203	257	282	409
YNL139C	743	366	303	778	479	628	546	562	312	391	523	658
tP(UGG)N1	2	2	1	8	4	4	0	1	0	0	0	3
YNL298W	847	602	703	1109	566	833	630	486	323	482	423	833
YNL113W	112	88	88	177	80	120	161	125	81	123	116	219
YNR003C	225	198	174	313	161	216	335	272	201	277	225	411
YNL316C	257	230	216	353	163	283	185	178	164	156	194	270
YNL016W	2770	2525	2252	3490	2019	2303	2513	2655	1880	2650	2147	4119
YNL330C	1486	1278	1183	2026	1108	1410	1040	1078	773	872	937	1558
YNR010W	135	109	87	202	101	161	120	85	98	85	94	115
YNL172W	443	241	280	449	268	370	294	329	214	263	269	378
YNL132W	709	293	366	992	385	511	1099	856	363	777	736	1489
YNR027W	576	462	528	670	445	515	463	388	320	385	435	741
YNL083W	499	330	310	522	349	504	364	345	226	261	304	388
YNL013C	1	0	1	4	1	3	1	1	1	1	0	0
YNL164C	213	232	170	280	155	188	181	135	92	142	106	212
YNL274C	659	493	402	667	381	565	328	428	494	302	442	407
YNL176C	1150	1213	1295	1518	795	1285	1133	975	723	1007	868	1662
YNR061C	784	706	695	1032	562	679	606	598	444	584	571	911
YNL303W	99	24	16	164	42	82	110	85	15	5	124	31
YNR035C	2051	1985	1772	2547	1448	2102	1745	1708	1563	1503	1644	2166
YNL160W	405	409	358	525	306	412	1373	1467	1907	1616	1289	1837
YNR024W	92	56	63	158	56	114	92	97	42	54	87	113
YNL024C	222	121	171	272	100	190	421	284	213	278	288	516
YNL018C	27	22	20	41	12	23	25	20	24	26	24	38
YNL033W	6	12	15	9	5	9	6	5	3	1	7	10
YNL141W	580	310	352	788	390	520	1172	1051	496	858	891	1849
YNL320W	570	451	357	674	396	518	374	373	287	281	330	437
YNL204C	150	89	76	223	77	174	97	72	27	56	73	108
YNL106C	739	406	381	782	459	659	396	416	289	313	400	547
YNL338W	0	0	0	0	0	1	0	0	0	0	0	0
YNL161W	1343	962	980	1575	906	1247	818	923	566	742	786	1385
YNL247W	2826	2115	2036	3644	2063	2319	2341	2213	1533	2202	2114	3897
YNL285W	3	2	4	3	2	2	1	2	2	0	1	0
YNL062C	249	152	118	339	162	247	442	353	148	280	285	546
YNL325C	414	256	271	493	289	394	224	212	156	173	196	261
YNL046W	533	483	482	582	435	681	423	389	337	361	379	521
YNL032W	680	462	459	883	421	685	500	450	326	325	391	611
YNL135C	6279	6629	5830	7906	4763	5805	4048	3693	3765	3881	3485	5886
YNL212W	1270	666	646	1345	769	1094	672	838	492	565	708	952
YNL243W	3630	3266	3290	4162	2688	3119	2132	2459	2260	2297	2354	3621
YNL103W	1389	996	1108	1880	1027	1363	738	733	576	644	681	1041
YNL144W-A	0	0	0	0	0	0	0	0	0	0	0	0
YNL333W	98	98	98	103	62	98	31	32	35	23	23	42
YNL027W	1079	674	657	1364	631	1056	735	718	476	714	540	795
YNL278W	758	739	792	996	646	735	390	432	230	344	297	689
YNL144C	1163	839	745	1354	714	1316	1457	1365	831	1134	1235	2014
YNL159C	661	497	434	789	487	669	435	466	358	310	415	490
YNL220W	2114	1608	1243	2443	1484	1712	2295	2422	2266	2214	2322	3208
YNL184C	16	16	28	30	12	22	34	23	22	40	21	15
YNL336W	264	185	131	331	168	260	118	152	131	94	125	143
YNL264C	683	602	503	855	466	650	537	468	378	428	391	652
YNL136W	1222	599	612	1686	747	1338	595	554	373	454	665	699
YNL185C	354	302	305	485	251	424	358	300	251	258	310	446
YNL219C	1463	807	959	1783	818	1545	977	880	587	558	752	945
YNL079C	7269	5046	4177	9529	4600	5799	3663	3608	2975	3373	3761	4936
YNL244C	3732	2572	2629	4953	2323	3712	3532	2692	2072	2543	2300	3747
YNL054W-B	68	50	75	107	61	49	98	118	74	106	113	145
YNL284C-B	51	27	33	47	28	30	39	43	24	36	35	60
YNL284C-A	0	0	0	0	0	0	0	0	0	0	0	0
YNL054W-A	0	0	0	0	0	0	0	0	0	0	0	0
YJL160C	236	238	284	257	200	254	79	117	172	105	98	145
YJL204C	360	195	193	488	231	420	279	231	129	139	202	284
YJR105W	6354	6508	6084	7714	4964	5666	3807	3916	3390	4378	3780	7309
YJR129C	141	122	104	156	122	136	156	125	117	149	148	257
YJL139C	465	405	331	527	312	418	340	307	252	289	291	405
YJL062W-A	667	1105	953	942	584	942	617	487	632	639	556	749
YJL110C	547	376	436	727	433	549	366	321	212	277	265	476
YJR088C	485	266	245	581	288	498	386	348	227	251	293	403
YJL213W	333	329	280	397	249	358	478	468	316	346	361	580
YJR046W	610	506	529	752	427	532	507	511	342	516	453	917
YJL020C	3221	2188	2126	3518	2394	2869	1399	1860	1448	1481	1811	2308
YJL187C	741	453	459	892	489	701	462	474	306	398	417	670
YJR131W	597	396	324	621	391	586	324	384	264	271	358	405
YJL133W	854	790	781	1051	572	960	689	641	450	532	548	947
YJL086C	1	0	2	2	4	3	6	1	3	2	1	6
YJR053W	62	34	27	81	39	59	66	57	31	46	40	87
YJR044C	783	765	719	988	616	979	558	532	517	443	506	703
YJR100C	517	359	311	640	344	560	354	318	289	245	318	424
YJR012C	317	479	428	432	256	364	249	181	246	274	217	350
YJR067C	225	138	121	236	126	181	169	151	96	109	108	163
YJR146W	86	56	60	103	77	97	48	49	50	37	54	62
YJR140W-A	0	0	0	0	0	0	0	0	0	0	0	0
YJR130C	1058	539	522	1143	603	955	438	564	465	384	548	489
YJR069C	700	576	510	884	473	553	667	563	422	569	569	864
tV(AAC)J	0	0	0	0	0	0	0	0	0	0	0	0
YJR120W	58	30	21	60	26	49	51	51	40	40	66	37
YJL186W	1345	878	804	1546	853	1062	873	958	559	813	866	1427
YJL008C	3452	2343	2383	4112	2520	2580	2269	2641	1735	2159	2284	3749
YJL061W	570	293	297	723	409	496	589	543	304	442	484	710
YJR085C	1957	3239	2486	2538	1702	2387	1275	991	1243	1104	1128	1557
YJR040W	1024	615	583	1196	644	848	597	695	430	494	585	804
YJL189W	7	12	6	11	3	3	4	2	0	4	2	3
YJR039W	908	592	544	979	551	865	457	484	340	314	402	504
YJL202C	31	25	21	35	14	32	17	20	15	3	28	25
YJL009W	216	95	126	240	131	179	127	126	88	84	127	165
YJR005W	985	498	442	1087	521	901	811	744	535	514	731	865
YJL006C	164	100	93	198	78	167	95	82	52	58	84	117
YJR150C	14	16	15	26	12	22	107	74	84	91	71	167
YJR098C	256	141	151	363	132	295	199	157	99	123	148	229
YJL103C	375	267	240	459	240	375	115	168	156	91	178	147
YJL156C	645	385	425	716	374	574	424	367	260	319	326	500
YJL185C	252	170	157	274	158	321	151	141	103	75	113	180
YJL135W	1	1	0	2	2	2	3	1	1	1	3	3
YJR138W	622	299	298	647	331	567	417	386	217	295	371	498
YJL108C	560	473	507	682	359	662	549	547	326	343	404	634
YJR037W	8	1	1	3	0	3	3	6	3	3	10	6
YJR079W	23	5	3	38	9	29	7	12	3	3	12	4
YJR049C	1559	1099	989	1818	1199	1341	812	940	660	791	853	1186
YJR008W	492	383	331	551	296	491	400	444	499	397	416	561
YJR023C	5	1	1	4	0	2	3	1	1	1	2	3
YJR002W	1101	454	551	1375	554	749	1042	1031	487	933	930	1775
YJR145C	12889	17659	14503	16549	11245	10341	12545	11793	10248	15983	11492	24096
YJR048W	165	98	136	195	97	133	195	162	161	176	174	263
YJR009C	64807	78379	65100	84114	55046	58444	41057	39422	42432	53936	39594	71634
YJL222W-A	0	0	0	0	0	0	0	0	0	0	0	0
YJL173C	761	686	608	990	591	769	403	430	369	328	397	494
YJR014W	2001	1523	1212	2647	1371	1910	1344	1227	910	1135	1143	1846
YJR135W-A	440	338	337	536	299	505	380	312	267	238	289	401
YJR045C	8265	6138	5869	10029	5650	7094	8069	8613	6722	7302	7966	11508
YJL176C	839	493	511	1075	513	788	529	485	306	385	452	641
YJL193W	244	141	133	312	146	245	249	176	105	141	152	248
YJR128W	10	4	8	9	8	7	7	8	13	8	3	21
YJL159W	33553	34929	31196	39236	26071	31652	21951	30345	30342	29516	28975	41331
YJL030W	409	461	428	554	340	463	254	261	267	230	278	365
YJL047C	373	291	296	492	300	427	282	250	152	207	213	318
YJL194W	117	80	88	165	85	126	56	40	21	21	37	40
YJL195C	1	0	1	2	0	1	0	0	0	0	1	1
YJR108W	41	68	43	34	31	59	50	28	39	33	23	53
YJL199C	236	222	213	294	197	267	108	104	95	102	99	150
YJL216C	245	164	178	244	159	233	164	155	135	131	149	222
YJL011C	108	73	64	153	74	100	129	102	70	96	112	194
YJR060W	703	576	574	896	543	671	505	568	479	509	564	742
YJR119C	238	148	128	256	120	207	158	114	73	81	86	173
YJR092W	1036	390	556	1137	571	871	635	619	357	471	613	933
YJL051W	373	244	279	434	228	356	294	274	204	210	260	391
YJR071W	15	7	7	22	12	14	34	20	11	30	21	23
