"","SNF2_14","SNF2_15","SNF2_31","SNF2_33","SNF2_42","SNF2_44","WT_02","WT_18","WT_20","WT_39","WT_42","WT_45"
"YOR373W",362.118265280249,327.947172122271,478.248322295319,376.008086281749,335.992906419654,422.048018563955,363.847292840527,313.98051959496,322.144863759055,334.217976816579,315.24890488897,361.329802829812
"YOR163W",605.765740067576,752.907655611902,714.59842124869,620.779584007368,683.18557638663,620.614438746997,619.052858804728,668.02062272445,831.829460410705,673.783441262223,722.939217978464,625.157912832532
"YOR029W",31.2941710736017,18.980865267527,24.4117473097378,24.4161094988149,17.9196216757149,36.9952645968404,22.5482829365961,11.9096059156709,9.07450320448042,12.0318471653968,11.8514625898109,7.37407760877167
"YOL042W",266.000454125615,278.386023923729,285.173593572847,272.850023649256,255.354608878937,282.372019575884,356.672839178883,329.138199851268,346.343538971003,304.80679485672,316.434051147951,253.176664567827
"YOR316C",1204.08048702239,1406.69301482672,1573.44807660038,1160.98600666865,1407.81027789835,1211.02866149657,1060.79421997168,1079.44337253853,1052.64237171973,983.937723748009,945.746714666909,1053.67375609782
"YOR326W",2387.29819332905,2112.1485072698,2182.63213446611,2397.05155004615,2509.86701095482,2042.28960682558,2181.03391313984,2426.31153245623,2003.95279098943,2544.0672395278,2582.43369831979,2476.05139263422
"YOR293C-A",5.21569517893362,1.05449251486261,1.10962487771536,4.88322189976297,4.47990541892872,7.55005399935519,12.2990634199615,12.9922973625501,3.02483440149347,1.33687190726632,13.036608848792,3.27736782612074
"YOL036W",720.511034004116,730.763312799788,902.125025582585,734.314493176857,742.544323187436,739.905291936809,739.993649101016,649.614868127504,573.206119083013,715.226470387479,587.83254445462,733.311051094516
"YOR072W-B",0,0,0,0,0,0,0,0,0,0,0,0
"YOR332W",2282.98428975037,2579.28869135394,2881.69580742678,2188.29381383128,2765.22161983375,1978.11414783106,1404.14307377894,1660.84867951265,2028.15146620137,1799.42958718046,1580.98510948077,1942.65977893307
"YOL002C",590.118654530775,296.312396676393,349.531836480337,647.637304456064,436.79077834555,565.499044551704,2054.96851308523,1952.09267872315,1220.52068100262,1306.12385339919,1928.23296336223,1437.94513371048
"YOR193W",235.451382363289,217.225458061697,189.745854089326,225.238610126567,222.875294591704,234.806679379946,194.735170816057,217.620980822714,152.75413727542,169.782732222822,208.585741580672,166.326417175628
"YOR243C",1145.21764143157,745.526208007864,916.550148992885,1187.23332437987,903.82091826887,889.396361124042,1511.7598787036,1438.89693290242,1081.37829853392,1757.98655805521,1419.80521825934,1781.24941349662
"YOR126C",331.569193517923,344.819052360073,397.245706222098,313.1366043223,379.671984254209,322.387305772467,216.25853180099,191.636386097614,222.32532850977,217.91012088441,258.361884457877,185.990624132352
"YOR070C",656.43249323436,669.602746937756,725.694670025843,664.728581105234,642.866427616271,725.560189338034,571.906449028209,581.405306974116,494.560424644183,463.894551821412,434.94867704606,512.088722831366
