"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YHR052W",484.872495612405,-1.50694823088914,0.188659685593244,-7.98765367466031,4.71499143132337e-08,1.40401967066074e-06
"YMR042W",357.599827199774,1.2606732640573,0.142772675939439,8.82993370938885,4.96875040852106e-08,1.473036625535e-06
"YNR034W-A",399.775421915566,-1.90925120340605,0.265274624294425,-7.19726286856221,5.40883598655057e-08,1.59644057752814e-06
"YDR018C",116.450621261358,1.51705128600666,0.192146829858188,7.8952709608912,6.01319391745613e-08,1.76703505469106e-06
"YBR054W",306.952532051059,-1.78409645341264,0.243565392678681,-7.32491768962545,6.74427982523247e-08,1.97321724144356e-06
"YIL015W",400.177966189726,-1.0098533626951,0.0979751907177983,-10.3072354878473,9.75730872810749e-08,2.84234645557914e-06
"YGR108W",351.509800764548,-1.24287058711062,0.143206852821962,-8.67884855102416,1.06627746638295e-07,3.09266624448736e-06
"YGR161W-C",566.778458854307,1.24244619491361,0.144259530732999,8.61257615771105,1.32624585022818e-07,3.82294846483052e-06
"YLR327C",2161.93419271505,-1.83407549831693,0.259237861766551,-7.07487511977918,1.32947312284405e-07,3.82294846483052e-06
"YCL026C-B",224.383784085372,1.28650911524469,0.153213018671485,8.39686553009695,1.42250446451023e-07,4.07298286846947e-06
"YPL163C",1410.04449754983,-1.246994856624,0.1461084489576,-8.53472106179067,1.58872729257536e-07,4.5295629192574e-06
"YPR158C-D",38.6780739998237,-1.50997106690042,0.197660534458853,-7.63921372080858,1.61400044870451e-07,4.58211991793229e-06
"YOR049C",352.345084925306,-1.04524777227156,0.107677026963056,-9.70724955686398,2.05562099721118e-07,5.81124923262233e-06
"YDR343C",336.246135396216,-1.57599606688524,0.213002946543427,-7.39894021402155,2.19114030885702e-07,6.1683361635891e-06
"YGR138C",389.07605460947,-1.52858628084596,0.203755741410592,-7.5020525569666,2.23073123747582e-07,6.25351434773557e-06
"YDR091C",795.231514634692,-1.20108196791111,0.13911956337567,-8.63345124702402,2.33471872646582e-07,6.51775644471708e-06
"YIL024C",186.960958966584,1.4752174618898,0.194109092002119,7.59994004749506,2.52940309696031e-07,7.03195051852037e-06
"YBR230W-A",677.461413211192,1.93694225681821,0.286287562612788,6.76572268505418,2.59399113493314e-07,7.18171099340994e-06
"YIL091C",253.216925774796,-1.34498573553031,0.169090802747945,-7.95422171799143,2.90797509310302e-07,8.01787371349393e-06
"YNL040W",240.827256989132,-0.893030786152008,0.0786703556040252,-11.3515539531426,2.92779988970986e-07,8.03945051682626e-06
"YDL182W",1782.08066052834,-1.17161124410226,0.134904107467812,-8.68477073154948,3.20503371692949e-07,8.76478608303166e-06
"YOR095C",709.70828024634,-1.09837213733185,0.120521829427175,-9.11347050200183,3.43780753648502e-07,9.36313434733726e-06
"YIL046W-A",12.5136548854696,2.57093245020653,0.420559533872533,6.11312369150988,4.23463055196161e-07,1.14866496753615e-05
"YGR211W",728.397111010714,-1.24748818104065,0.152383218495958,-8.18651944324004,4.66379909026026e-07,1.25997798002999e-05
"YCR057C",667.792628614371,-1.40451422134216,0.18452439371286,-7.61153684389142,4.74648080349883e-07,1.27716551740732e-05
"YNL279W",178.726611072585,1.11908937411659,0.126438911670474,8.85083048668722,4.88161444553737e-07,1.30827267140402e-05
"YPR123C",55.4549437413733,-1.4031774246112,0.185027631243152,-7.58361016235042,5.26914278986176e-07,1.40650425068023e-05
"YKL078W",143.418206077501,-1.8136047305484,0.269694629648437,-6.72466015698031,5.55985546453612e-07,1.47821554017429e-05
"YPL093W",1162.51490837663,-1.55592813477406,0.216948934116403,-7.17186346690799,5.66027778915314e-07,1.49896684534885e-05
"YJL037W",26.1168643697191,1.96894260615741,0.302265156073126,6.51395824691441,5.87576966026356e-07,1.54990774503015e-05
"YOR318C",67.6485632835383,1.33657911511049,0.172403477101233,7.75262272886565,6.09730121624956e-07,1.60203600583812e-05
"YIR039C",360.398738094887,1.05030553499054,0.114169426241462,9.19953414471228,7.17510665742046e-07,1.87785994549676e-05
"YER138W-A",10.8629268760274,-2.69507875494964,0.457071524400702,-5.89640485366779,7.83547477237251e-07,2.04271132198038e-05
"YBR034C",1159.39827502074,-1.25224321308997,0.157219269568179,-7.96494740453507,8.56318286760987e-07,2.22377229507698e-05
"YKL221W",56.2898971912942,1.44274179428185,0.198201592414007,7.27916348556988,9.84991584452568e-07,2.54804772812054e-05
"YCR024C-A",1295.74565982205,-1.16233809996915,0.139512256565509,-8.33144075354674,1.02959836769198e-06,2.65319579366779e-05
"YJL219W",42.1686335866945,1.4835294833491,0.208233334855,7.12436116139682,1.16076240413857e-06,2.97973490717565e-05
"YOR192C-B",18.6000808475778,-1.86910421135649,0.290549465496139,-6.43299827850252,1.22575922811727e-06,3.13457512533806e-05
"YHR176W",226.265247446306,0.97361165924727,0.100975831322829,9.64202667601265,1.36371241572313e-06,3.474096268192e-05
"YPR167C",589.210112227074,1.24998040710776,0.160403700744635,7.79271551282816,1.46561668281617e-06,3.71955749048044e-05
"YFL059W",52.6780934865165,1.42282804988833,0.197824864927194,7.19236204413425,1.54403172154743e-06,3.90377831485576e-05
"YEL040W",4333.20663347256,-1.37087620745063,0.187018009049002,-7.33018287608567,1.60703093843497e-06,4.04778469455426e-05
"YOR204W",1165.75625998364,-1.11741423689259,0.132688692064031,-8.42132226575395,1.63487893394222e-06,4.10250519004227e-05
"YBR241C",891.659234273905,1.47668419792578,0.21002939920164,7.03084522233043,1.65785647980831e-06,4.14464119952078e-05
"YFR053C",6015.47467431406,-1.63187273398758,0.244457116574274,-6.67549694136952,1.82701853891432e-06,4.53371267063925e-05
"YAL067C",37.8110869464872,1.57347904830896,0.231830496486199,6.78719612888646,1.82437745236479e-06,4.53371267063925e-05
"YPL075W",780.099574616722,-0.941173631611845,0.0954239490195183,-9.86307568783738,1.88840599782272e-06,4.66875283594548e-05
"YML035C",862.32400819075,-0.811433104923336,0.067612765002517,-12.0011820976872,2.05117163657762e-06,5.05251836951105e-05
"YEL044W",1372.88481426991,1.14633938212827,0.141385219011073,8.10791531212676,2.42148366126885e-06,5.94283535915798e-05
"YCL030C",2639.74787983187,-1.60273568972149,0.241812011113684,-6.62802348956928,2.55401073812423e-06,6.24520873920889e-05
"YOR315W",163.281853821154,-1.36845284613447,0.190501312681325,-7.18343000829422,2.57262851032616e-06,6.267858552431e-05
"YHR066W",235.513519220437,-1.62852167721308,0.248171558567296,-6.56208022633455,2.71634613200995e-06,6.59402865379227e-05
"YOL162W",59.7757982970337,1.34190106268151,0.186232645517819,7.20550931846752,3.08184121274351e-06,7.4542729694518e-05
"YJL069C",333.228684166028,-1.3585906465866,0.190259882911495,-7.14070998991726,3.19998985588574e-06,7.71220576778218e-05
"YKL108W",294.013335212216,1.02416761038503,0.116886988685468,8.76203264283738,3.65602824090968e-06,8.77970939573293e-05
"YJL194W",66.4492150295086,1.22886396623794,0.162611347749833,7.5570615657676,3.6930867793995e-06,8.83702907927737e-05
"YDR059C",394.310754798734,1.06939840759671,0.127441958928946,8.39125839389317,3.94949128224743e-06,9.41693650927324e-05
"YBL039C",785.082309968479,-1.30537542849554,0.180364605221911,-7.23742569607532,3.9985195544206e-06,9.50002872858795e-05
"YDL229W",4263.16078618273,-1.27776497231784,0.175191075378759,-7.29355059642931,4.50790440033623e-06,0.000105975296428957
"YOL020W",1046.718973784,-0.83321322747458,0.0750553877098853,-11.1013113501623,4.50705689891829e-06,0.000105975296428957
"YMR244C-A",52.6594772492707,1.34446300666033,0.190204578722431,7.06851020985318,4.50292679096822e-06,0.000105975296428957
"YKL009W",1058.9049014038,-1.1830231920281,0.15407867400731,-7.67804629453115,4.64760264279082e-06,0.000108877404568876
"YKL152C",16562.1434769762,-0.860005028559178,0.0813245531259955,-10.5749739224116,4.78274882634254e-06,0.000111653021381516
"YBR085W",198.390477416479,-1.05856769516918,0.126380073278115,-8.37606489465844,4.94087204809539e-06,0.000114943898341108
"YMR107W",52.6126081395186,1.72891798343603,0.27816967025207,6.21533606402643,4.98387210034604e-06,0.000115543055613559
"YJL210W",635.720638883134,0.90931859345749,0.0928790369219113,9.79035338428418,5.24043292781118e-06,0.00012107207109081
"YGR128C",333.262812113612,-1.3117285436477,0.184851686697029,-7.09611346851065,5.63524325143462e-06,0.000129746150462584
"YGL171W",259.124686224442,-1.403821000473,0.205983714945409,-6.8152038176661,5.72442712584547e-06,0.000131348156654673
"YDR274C",240.674551675569,-1.11250517381389,0.139861594331833,-7.95432927193994,5.95124188905814e-06,0.000136086418623514
"YKR058W",1262.13410002764,-1.10072896670851,0.137281489920107,-8.0180435639874,6.04684570817227e-06,0.00013780226613862
"YDR461W",566.410704096694,-0.967461887418778,0.107341825261301,-9.01290699188038,6.65667473046051e-06,0.000151127823328445
"YER072W",2633.56758835192,-1.0326476408021,0.122328705020192,-8.44158074453292,6.67669189630147e-06,0.000151127823328445
"YFL020C",23.6607774946085,1.69236367575056,0.274548656144234,6.16416667092145,7.0276393363594e-06,0.00015853597156097
"YMR300C",1132.96774383648,-1.27170412344147,0.177792775517223,-7.15273227352411,7.10892943636482e-06,0.000159831634978672
"YIL047C",718.051039400622,-1.17326295155095,0.156128232100115,-7.51473923562147,8.08031617979429e-06,0.000181063941152581
"YGR144W",92.6091930720715,1.17735681795475,0.157279535000232,7.48575978402415,8.28515659576654e-06,0.000185035163972119
"YIL055C",377.853075382512,0.847680320949643,0.0807802558271827,10.4936572961978,8.38609856201745e-06,0.000186667310184442
"YNR075W",134.820342616857,-1.0737690568721,0.133339305389781,-8.0529072334165,8.42218266456758e-06,0.0001868497478563
"YMR319C",2738.71167713214,-0.857808599252039,0.0839582086779219,-10.2170902971827,1.01417742374395e-05,0.000224257054095197
"YLR452C",381.91594341665,-0.842979273619724,0.080675169993126,-10.4490548168854,1.06237668793692e-05,0.000234142230565044
"YHL040C",453.082502586958,-0.941811011885822,0.104321001510917,-9.02800968400656,1.14219462778339e-05,0.00025090832807045
"YLL011W",277.371283215118,-1.24393702483471,0.175917822144346,-7.07112565214699,1.17423843424914e-05,0.000257104493773505
"YKL045W",522.265181651681,0.824251617290905,0.0770568808359724,10.6966647020848,1.28848078219537e-05,0.000281199388948176
"YGR173W",414.459271655598,-0.959974912450859,0.109816825372867,-8.74160138204149,1.4036194733784e-05,0.000305332807520627
"YKL096W",2591.58866500965,-1.12503563687587,0.149288847948744,-7.53596569558993,1.4148630128386e-05,0.000306782595016784
"YGL120C",1181.89738068663,-1.03493845353533,0.127792963675165,-8.09855584980422,1.41970821623757e-05,0.00030684016286425
"YGR230W",136.316771984219,0.965377172902993,0.111238136848038,8.67847305121434,1.43456995288911e-05,0.000309055263162606
"YGR256W",117.231258029304,1.11378563160694,0.146919080278654,7.58094612009874,1.47227965162409e-05,0.000315152513286945
"YAR053W",11.2634088254007,2.10272921256305,0.383578143121613,5.48187963852878,1.46806617099678e-05,0.000315152513286945
"YDL009C",139.969924474792,1.12786057851042,0.150346051407754,7.5017638837188,1.48272869786078e-05,0.000316378416422523
"YPL126W",848.79627907078,-1.19518820361206,0.166694911513911,-7.16991414289405,1.52017743818789e-05,0.000323339328122503
"YHR196W",328.580778105565,-1.33761094057463,0.201381077405003,-6.642187825247,1.59589212646028e-05,0.000338369533141895
"YOR050C",210.252092673992,1.11887196226597,0.14931583997829,7.49332396635654,1.70116508357855e-05,0.00035955224163963
"YLR348C",1528.24311843684,1.18216376960354,0.164898212531558,7.16905144970747,1.76031669524924e-05,0.000370884335162576
"YCR010C",135.224204149308,1.18406568989819,0.165631485041954,7.14879595264315,1.81345149584219e-05,0.000380881662136134
"YOL152W",145.523120338265,-1.17520401532607,0.163661997573152,-7.18067744957585,1.84884349740573e-05,0.000387101607269325
"YLR037C",140.383760898225,1.12990571494771,0.153045080711096,7.38282935784551,1.92904237785478e-05,0.000402635013446325
"YDR078C",166.989666145175,0.972055417353361,0.114794919215099,8.4677564477567,1.95984709753778e-05,0.000407794271847924
"YKR077W",270.770140598705,0.873321561752056,0.0921590658385304,9.47624147234935,2.55171291499007e-05,0.000529302678960789
"YDL024C",58.4908257368305,1.23292689278095,0.181167664825056,6.80544673339762,2.60977226293901e-05,0.000538014589590503
"YHL035C",792.602371990109,-0.892195336585188,0.0969270646210109,-9.20481126787147,2.60175096854977e-05,0.000538014589590503
"YCR072C",168.899373220022,-1.50970720331542,0.25055395674988,-6.02547739775872,2.79003817486791e-05,0.000573412753730521
"YHR197W",321.522264483098,-1.39707576972133,0.222814778290357,-6.27012166985064,2.83541455559628e-05,0.000580956499158871
"YHR143W",4028.22460631157,-1.03065250917839,0.131838878342972,-7.81751575963204,2.84867176401652e-05,0.000581893317649716
"YGL034C",21.3999213905361,1.64672546886592,0.285361962020826,5.77065512587744,2.92855907180032e-05,0.000596393488786082
"YKL043W",1439.26752645726,-1.1554270610181,0.163142384485543,-7.08232299449127,2.94074818879861e-05,0.000597060995907598
"YGR008C",2742.19222536323,-1.21847027391019,0.179103490697158,-6.8031631832931,3.01694998192635e-05,0.000610681718395967
"YDL169C",271.406595500937,1.20403821197018,0.175672673431357,6.8538731064547,3.0660279795763e-05,0.000618746610336182
"YGR280C",621.105723938872,-1.0772299886873,0.144326322652168,-7.46384975998773,3.17411403507215e-05,0.000638635556606108
"YGR180C",4396.3092011008,-0.730263178348527,0.0575911601666525,-12.6801261901193,3.19078523749894e-05,0.000640067697342602
"YDR101C",433.180536100419,-1.29286647986526,0.198888710187107,-6.50045182880912,3.35299524524638e-05,0.000666619232734443
"YPR061C",293.790554984741,1.05373146644651,0.138880446070857,7.58732777909499,3.34416614722472e-05,0.000666619232734443
"YMR018W",57.8962354399781,1.23021747488581,0.183134897475277,6.7175480579931,3.34119065693507e-05,0.000666619232734443
"YCL048W-A",15.3912400161564,2.02608174288314,0.383775878538651,5.279335821204,3.49696862044237e-05,0.000693186087484138
"YPL222W",354.999788545633,1.04570010571943,0.137822455135444,7.58729848987071,3.75624422302476e-05,0.000741429278005842
"YJL148W",616.458422140145,-1.09140984155721,0.149381882484162,-7.30617276611792,3.76247693316397e-05,0.000741429278005842
"YPL027W",22.9652959167727,1.72207133464984,0.309737027559013,5.55978517719112,3.98147280449504e-05,0.000782283512906651
"YFL058W",6.07588282546774,3.5392748586866,0.770644240447073,4.59261832234464,4.01781868180225e-05,0.000787116525382313
"YMR174C",121.294128337031,1.11158375421675,0.155364214812804,7.15469617991555,4.1347597770195e-05,0.000805316584477635
"YHR169W",249.733403142706,-1.15823089588894,0.167186360302361,-6.92778342559911,4.12346052072079e-05,0.000805316584477635
"YNL112W",4499.086702402,-1.20171642262937,0.178303012194313,-6.73974268768805,4.15070643347523e-05,0.00080607922041403
"YGL156W",460.555190916585,0.933509788399877,0.110315533022236,8.46217901346411,4.25214045793258e-05,0.000823391360351107
"YOL080C",93.6648758887647,-1.53751474598267,0.26480776631917,-5.80615428072273,4.46448092571401e-05,0.000862017930901551
"YIL014C-A",78.1232780401323,1.05966133261049,0.143097870976498,7.40515093187186,4.59499936201865e-05,0.000884669417400143
"YKR097W",153.741135190212,1.05418697849828,0.141734603059847,7.437753066223,4.61417519585325e-05,0.000885815868544893
"YPR069C",1681.69204103743,-0.702268462587504,0.0519679580627043,-13.5134896341347,4.9674472187449e-05,0.000950911324731166
"YNL145W",885.649252684418,-1.2170399494092,0.184265520519156,-6.60481649513306,4.984588278041e-05,0.000951474115751416
"YOL114C",119.790659194441,0.997223513260646,0.128091757524435,7.78522781272956,5.18481814670699e-05,0.000986882999515251
"YJR027W",23.156840908363,-1.40886396848441,0.234552074010978,-6.00661483990318,5.33359868821857e-05,0.00101232609663072
"YGR225W",55.6613925764669,1.28275536395016,0.203374583284505,6.30735337343353,5.93402774661235e-05,0.0011199432648536
"YMR011W",26594.2520100372,-0.890256663205255,0.101385420299685,-8.78091406608311,5.9242799601447e-05,0.0011199432648536
"YMR008C",1646.29154573696,-1.34120474309354,0.218666799627525,-6.13355454681799,5.97936635565672e-05,0.00112533018491292
"YOL010W",189.541939359249,-1.24429588740758,0.193514118597375,-6.43000054169926,5.99795439395512e-05,0.00112566651091034
"YLL008W",777.747919630033,-1.27169036447359,0.2013448918184,-6.31598027140698,6.33776196140116e-05,0.00118611746204994
"YDR299W",216.657907807813,-1.40685540284055,0.237170012738354,-5.93184351848303,6.57449484335611e-05,0.00122699485934501
"YNR050C",1675.35175235699,-1.00811722568257,0.133188567683223,-7.56909728228543,6.80855874186959e-05,0.00126714843251462
"YPL230W",456.354263898987,-0.909842472827802,0.10756804534052,-8.45829697795088,6.94619220963993e-05,0.0012891824876617
"YKR024C",173.97569474705,-1.41113697216054,0.239403017132621,-5.89439928143772,7.06530449972288e-05,0.00130766685492109
"YOL154W",264.782988289,1.06303509312633,0.148679110198992,7.14986181786776,7.6264746963299e-05,0.00140764133513527
"YJL050W",1127.4163328995,-1.1183392371882,0.163355411395961,-6.8460495286405,7.67805326329055e-05,0.00141326804571557
"YLR341W",62.943399950452,1.18874244084362,0.182213620295001,6.5238945306013,7.84574762909293e-05,0.00144017833191569
"YOR004W",310.25445860749,-1.28002689426219,0.2064195041969,-6.20109470392483,7.87793656530861e-05,0.00144213592862207
"YIL127C",350.545896198754,-1.15941180544168,0.175427946192418,-6.60904850456373,8.53393752761299e-05,0.0015579667965942
"YNL220W",2153.13838554843,-0.879809148548536,0.101230205701444,-8.69117218968551,8.77374937145296e-05,0.0015973945866504
"YFL026W",1988.26036244609,-0.905252716210274,0.108536472734221,-8.34053929896004,9.4308787653933e-05,0.00171238178125027
